batch_id,store_id,sku_id,quantity_received,quantity_on_hand,received_date,expiry_date,current_price_inr,shelf_section
BAT-000182,STR-001,SKU-0061,22,22,2025-01-19,2025-09-03,139.5,Bulk Bins
BAT-000854,STR-002,SKU-0135,66,66,2025-01-19,2025-02-14,108.0,Frozen
BAT-001304,STR-003,SKU-0135,66,66,2025-01-19,2025-02-14,108.0,Produce Rack
BAT-001386,STR-004,SKU-0012,65,65,2025-01-19,2025-01-28,95.0,Produce Rack
BAT-001477,STR-004,SKU-0043,56,56,2025-01-19,2025-01-25,76.0,Bulk Bins
BAT-001838,STR-005,SKU-0013,7,7,2025-01-19,2025-01-25,69.0,Frozen
BAT-002058,STR-005,SKU-0086,24,24,2025-01-19,2025-07-01,88.0,Refrigerated
BAT-002116,STR-005,SKU-0106,19,19,2025-01-19,2026-05-24,192.0,Frozen
BAT-002443,STR-006,SKU-0065,144,144,2025-01-19,2025-05-09,104.0,Bulk Bins
BAT-002461,STR-006,SKU-0071,55,55,2025-01-19,2025-05-06,128.5,Bulk Bins
BAT-002466,STR-006,SKU-0072,32,32,2025-01-19,2025-03-16,92.0,Aisle-A
BAT-002470,STR-006,SKU-0074,112,112,2025-01-19,2025-05-16,61.0,Refrigerated
BAT-002670,STR-006,SKU-0140,77,77,2025-01-19,2025-03-23,173.5,Produce Rack
BAT-000197,STR-001,SKU-0066,8,8,2025-01-20,2025-05-06,41.0,Checkout Display
BAT-000509,STR-002,SKU-0020,37,37,2025-01-20,2025-01-25,69.5,Aisle-B
BAT-000532,STR-002,SKU-0028,38,38,2025-01-20,2025-01-23,80.5,Checkout Display
BAT-000568,STR-002,SKU-0040,28,28,2025-01-20,2025-01-27,18.5,Produce Rack
BAT-000581,STR-002,SKU-0044,65,65,2025-01-20,2025-01-27,109.0,Aisle-B
BAT-001255,STR-003,SKU-0119,56,56,2025-01-20,2025-01-22,574.5,Produce Rack
BAT-001419,STR-004,SKU-0023,65,65,2025-01-20,2025-01-22,94.5,Checkout Display
BAT-001463,STR-004,SKU-0038,49,49,2025-01-20,2025-01-25,142.5,Refrigerated
BAT-001697,STR-004,SKU-0116,30,30,2025-01-20,2025-01-23,500.0,Refrigerated
BAT-001725,STR-004,SKU-0125,55,55,2025-01-20,2025-01-23,253.0,Frozen
BAT-001832,STR-005,SKU-0011,28,28,2025-01-20,2025-01-27,51.0,Refrigerated
BAT-001871,STR-005,SKU-0024,18,18,2025-01-20,2025-01-24,119.5,Checkout Display
BAT-001893,STR-005,SKU-0031,8,8,2025-01-20,2025-01-22,102.5,Aisle-A
BAT-002008,STR-005,SKU-0070,11,11,2025-01-20,2025-05-24,134.5,Bulk Bins
BAT-002054,STR-005,SKU-0085,7,7,2025-01-20,2025-07-17,43.5,Aisle-A
BAT-002166,STR-005,SKU-0122,19,19,2025-01-20,2025-01-23,216.0,Checkout Display
BAT-002236,STR-005,SKU-0146,29,29,2025-01-20,2025-01-23,278.0,Bulk Bins
BAT-002270,STR-006,SKU-0007,51,51,2025-01-20,2025-01-27,92.0,Aisle-B
BAT-000211,STR-001,SKU-0071,8,8,2025-01-21,2025-05-08,128.5,Produce Rack
BAT-000979,STR-003,SKU-0027,24,24,2025-01-21,2025-01-23,52.5,Aisle-B
BAT-001162,STR-003,SKU-0088,65,65,2025-01-21,2025-06-15,54.0,Checkout Display
BAT-001460,STR-004,SKU-0037,16,16,2025-01-21,2025-01-25,157.0,Bulk Bins
BAT-001633,STR-004,SKU-0095,48,48,2025-01-21,2025-04-24,62.5,Frozen
BAT-001810,STR-005,SKU-0004,8,8,2025-01-21,2025-01-30,115.0,Frozen
BAT-002250,STR-005,SKU-0150,13,13,2025-01-21,2025-01-26,75.0,Bulk Bins
BAT-002315,STR-006,SKU-0022,133,133,2025-01-21,2025-01-24,109.0,Refrigerated
BAT-002521,STR-006,SKU-0091,77,77,2025-01-21,2025-04-30,39.0,Frozen
BAT-002651,STR-006,SKU-0134,75,75,2025-01-21,2025-03-23,135.5,Produce Rack
BAT-000070,STR-001,SKU-0024,27,27,2025-01-22,2025-01-26,119.5,Aisle-A
BAT-000123,STR-001,SKU-0041,6,6,2025-01-22,2025-01-25,84.5,Checkout Display
BAT-000257,STR-001,SKU-0086,6,6,2025-01-22,2025-07-04,88.0,Checkout Display
BAT-000261,STR-001,SKU-0087,19,19,2025-01-22,2025-06-25,59.5,Bulk Bins
BAT-000301,STR-001,SKU-0101,17,17,2025-01-22,2025-09-22,176.0,Aisle-B
BAT-000467,STR-002,SKU-0006,44,44,2025-01-22,2025-01-31,97.0,Bulk Bins
BAT-000550,STR-002,SKU-0034,57,57,2025-01-22,2025-01-25,110.0,Bulk Bins
BAT-000559,STR-002,SKU-0037,52,52,2025-01-22,2025-01-26,157.0,Aisle-A
BAT-000781,STR-002,SKU-0111,74,74,2025-01-22,2025-08-02,116.0,Bulk Bins
BAT-001197,STR-003,SKU-0099,52,52,2025-01-22,2025-07-21,182.0,Frozen
BAT-001498,STR-004,SKU-0050,39,39,2025-01-22,2025-08-09,77.5,Checkout Display
BAT-001763,STR-004,SKU-0138,55,55,2025-01-22,2025-03-06,119.0,Bulk Bins
BAT-001948,STR-005,SKU-0050,27,27,2025-01-22,2025-08-09,121.0,Frozen
BAT-002181,STR-005,SKU-0127,9,9,2025-01-22,2025-01-24,330.0,Refrigerated
BAT-002445,STR-006,SKU-0065,50,50,2025-01-22,2025-05-12,78.0,Aisle-A
BAT-000145,STR-001,SKU-0049,12,12,2025-01-23,2025-08-26,129.0,Aisle-A
BAT-000163,STR-001,SKU-0055,7,7,2025-01-23,2025-10-29,70.0,Refrigerated
BAT-000325,STR-001,SKU-0109,7,7,2025-01-23,2026-06-04,176.5,Bulk Bins
BAT-000446,STR-001,SKU-0149,8,8,2025-01-23,2026-01-13,116.5,Checkout Display
BAT-000601,STR-002,SKU-0051,77,77,2025-01-23,2025-08-16,164.0,Produce Rack
BAT-000953,STR-003,SKU-0018,43,43,2025-01-23,2025-01-28,71.5,Checkout Display
BAT-001586,STR-004,SKU-0079,17,17,2025-01-23,2025-06-11,91.5,Aisle-A
BAT-001606,STR-004,SKU-0086,58,58,2025-01-23,2025-07-05,88.0,Checkout Display
BAT-001651,STR-004,SKU-0101,58,58,2025-01-23,2025-09-23,176.0,Refrigerated
BAT-001978,STR-005,SKU-0060,7,7,2025-01-23,2025-08-31,164.0,Produce Rack
BAT-002021,STR-005,SKU-0074,5,5,2025-01-23,2025-05-20,98.5,Aisle-A
BAT-002053,STR-005,SKU-0085,6,6,2025-01-23,2025-07-20,71.0,Checkout Display
BAT-002187,STR-005,SKU-0129,27,27,2025-01-23,2025-02-04,109.0,Produce Rack
BAT-002296,STR-006,SKU-0016,59,59,2025-01-23,2025-01-31,110.5,Frozen
BAT-002358,STR-006,SKU-0036,77,77,2025-01-23,2025-01-29,110.0,Aisle-A
BAT-002518,STR-006,SKU-0090,58,58,2025-01-23,2025-04-21,79.5,Aisle-B
BAT-002622,STR-006,SKU-0124,113,113,2025-01-23,2025-01-25,169.0,Aisle-A
BAT-000259,STR-001,SKU-0087,12,12,2025-01-24,2025-06-27,59.5,Refrigerated
BAT-000307,STR-001,SKU-0103,24,24,2025-01-24,2025-10-29,162.0,Aisle-B
BAT-000322,STR-001,SKU-0108,11,11,2025-01-24,2025-10-17,215.0,Refrigerated
BAT-000455,STR-002,SKU-0002,63,63,2025-01-24,2025-01-30,76.0,Checkout Display
BAT-000538,STR-002,SKU-0030,80,80,2025-01-24,2025-01-28,58.5,Aisle-A
BAT-000910,STR-003,SKU-0004,26,26,2025-01-24,2025-02-02,115.0,Frozen
BAT-000974,STR-003,SKU-0025,77,77,2025-01-24,2025-01-26,62.5,Aisle-B
BAT-001009,STR-003,SKU-0037,60,60,2025-01-24,2025-01-28,157.0,Frozen
BAT-001021,STR-003,SKU-0041,35,35,2025-01-24,2025-01-27,84.5,Produce Rack
BAT-001044,STR-003,SKU-0048,75,75,2025-01-24,2025-01-27,152.5,Aisle-B
BAT-001134,STR-003,SKU-0078,25,25,2025-01-24,2025-05-01,48.0,Refrigerated
BAT-001230,STR-003,SKU-0110,65,65,2025-01-24,2025-11-20,130.5,Refrigerated
BAT-001248,STR-003,SKU-0116,79,79,2025-01-24,2025-01-27,345.0,Bulk Bins
BAT-001323,STR-003,SKU-0141,51,51,2025-01-24,2025-04-13,115.5,Aisle-A
BAT-001461,STR-004,SKU-0037,63,63,2025-01-24,2025-01-28,157.0,Produce Rack
BAT-001609,STR-004,SKU-0087,60,60,2025-01-24,2025-06-27,36.5,Checkout Display
BAT-001935,STR-005,SKU-0045,14,14,2025-01-24,2025-01-30,108.0,Aisle-A
BAT-001965,STR-005,SKU-0055,9,9,2025-01-24,2025-10-30,70.0,Refrigerated
BAT-002425,STR-006,SKU-0059,51,51,2025-01-24,2025-12-19,121.0,Bulk Bins
BAT-002555,STR-006,SKU-0102,122,122,2025-01-24,2026-01-06,176.5,Frozen
BAT-000269,STR-001,SKU-0090,16,16,2025-01-25,2025-04-23,79.5,Frozen
BAT-000337,STR-001,SKU-0113,19,19,2025-01-25,2025-01-26,411.0,Refrigerated
BAT-000575,STR-002,SKU-0042,55,55,2025-01-25,2025-01-30,18.5,Checkout Display
BAT-000582,STR-002,SKU-0044,69,69,2025-01-25,2025-02-01,151.5,Checkout Display
BAT-000597,STR-002,SKU-0049,21,21,2025-01-25,2025-08-28,129.0,Aisle-A
BAT-000609,STR-002,SKU-0053,48,48,2025-01-25,2025-09-04,163.5,Bulk Bins
BAT-000713,STR-002,SKU-0088,46,46,2025-01-25,2025-06-19,33.5,Bulk Bins
BAT-000918,STR-003,SKU-0006,29,29,2025-01-25,2025-02-03,71.0,Aisle-A
BAT-001120,STR-003,SKU-0074,38,38,2025-01-25,2025-05-22,98.5,Produce Rack
BAT-001315,STR-003,SKU-0139,18,18,2025-01-25,2025-03-19,106.5,Produce Rack
BAT-001501,STR-004,SKU-0051,17,17,2025-01-25,2025-08-18,100.0,Bulk Bins
BAT-002000,STR-005,SKU-0067,6,6,2025-01-25,2025-03-14,81.0,Bulk Bins
BAT-000086,STR-001,SKU-0029,15,15,2025-01-26,2025-01-30,109.5,Checkout Display
BAT-000573,STR-002,SKU-0041,41,41,2025-01-26,2025-01-29,84.5,Refrigerated
BAT-000633,STR-002,SKU-0061,15,15,2025-01-26,2025-09-10,139.5,Frozen
BAT-000688,STR-002,SKU-0080,16,16,2025-01-26,2025-04-04,143.0,Refrigerated
BAT-001048,STR-003,SKU-0050,23,23,2025-01-26,2025-08-13,121.0,Frozen
BAT-001088,STR-003,SKU-0063,66,66,2025-01-26,2025-09-26,168.0,Refrigerated
BAT-001307,STR-003,SKU-0136,20,20,2025-01-26,2025-04-21,167.5,Aisle-B
BAT-001395,STR-004,SKU-0015,77,77,2025-01-26,2025-01-31,69.0,Refrigerated
BAT-001427,STR-004,SKU-0026,69,69,2025-01-26,2025-01-30,100.0,Frozen
BAT-001536,STR-004,SKU-0062,20,20,2025-01-26,2025-09-23,88.0,Produce Rack
BAT-001784,STR-004,SKU-0145,78,78,2025-01-26,2025-01-30,91.5,Aisle-B
BAT-001936,STR-005,SKU-0046,15,15,2025-01-26,2025-01-31,140.5,Bulk Bins
BAT-002035,STR-005,SKU-0079,5,5,2025-01-26,2025-06-14,91.5,Checkout Display
BAT-002093,STR-005,SKU-0098,12,12,2025-01-26,2026-02-07,156.5,Refrigerated
BAT-002241,STR-005,SKU-0147,14,14,2025-01-26,2025-01-28,86.0,Produce Rack
BAT-002502,STR-006,SKU-0084,94,94,2025-01-26,2025-07-16,57.0,Produce Rack
BAT-002583,STR-006,SKU-0111,100,100,2025-01-26,2025-08-06,116.0,Refrigerated
BAT-000003,STR-001,SKU-0001,27,27,2025-01-27,2025-02-01,58.0,Aisle-B
BAT-000210,STR-001,SKU-0070,27,27,2025-01-27,2025-05-31,134.5,Aisle-A
BAT-000548,STR-002,SKU-0033,28,28,2025-01-27,2025-02-03,40.0,Frozen
BAT-000589,STR-002,SKU-0047,37,37,2025-01-27,2025-01-30,176.0,Checkout Display
BAT-000632,STR-002,SKU-0061,17,17,2025-01-27,2025-09-11,107.5,Frozen
BAT-000699,STR-002,SKU-0083,25,25,2025-01-27,2025-04-28,60.5,Produce Rack
BAT-000927,STR-003,SKU-0009,79,79,2025-01-27,2025-02-02,90.0,Produce Rack
BAT-001275,STR-003,SKU-0125,17,17,2025-01-27,2025-01-30,197.5,Refrigerated
BAT-001325,STR-003,SKU-0142,78,78,2025-01-27,2025-02-14,132.0,Produce Rack
BAT-001373,STR-004,SKU-0008,64,64,2025-01-27,2025-02-06,37.0,Produce Rack
BAT-001562,STR-004,SKU-0071,18,18,2025-01-27,2025-05-14,128.5,Frozen
BAT-001857,STR-005,SKU-0019,27,27,2025-01-27,2025-01-31,59.5,Checkout Display
BAT-001898,STR-005,SKU-0033,29,29,2025-01-27,2025-02-03,41.5,Produce Rack
BAT-001950,STR-005,SKU-0050,9,9,2025-01-27,2025-08-14,121.0,Produce Rack
BAT-002324,STR-006,SKU-0025,70,70,2025-01-27,2025-01-29,63.0,Bulk Bins
BAT-002411,STR-006,SKU-0054,53,53,2025-01-27,2025-11-05,98.0,Refrigerated
BAT-000008,STR-001,SKU-0003,23,23,2025-01-28,2025-02-02,95.5,Frozen
BAT-000067,STR-001,SKU-0023,18,18,2025-01-28,2025-01-30,66.0,Produce Rack
BAT-000226,STR-001,SKU-0076,19,19,2025-01-28,2025-03-12,92.5,Refrigerated
BAT-000229,STR-001,SKU-0077,23,23,2025-01-28,2025-03-10,128.0,Bulk Bins
BAT-000293,STR-001,SKU-0098,27,27,2025-01-28,2026-02-09,156.5,Aisle-B
BAT-000570,STR-002,SKU-0040,79,79,2025-01-28,2025-02-04,28.5,Aisle-A
BAT-000690,STR-002,SKU-0080,62,62,2025-01-28,2025-04-06,143.0,Frozen
BAT-000999,STR-003,SKU-0033,24,24,2025-01-28,2025-02-04,67.0,Aisle-A
BAT-001135,STR-003,SKU-0079,33,33,2025-01-28,2025-06-16,91.5,Checkout Display
BAT-001313,STR-003,SKU-0138,72,72,2025-01-28,2025-03-12,83.5,Aisle-B
BAT-001465,STR-004,SKU-0039,45,45,2025-01-28,2025-02-01,120.5,Produce Rack
BAT-001553,STR-004,SKU-0068,50,50,2025-01-28,2025-03-24,103.5,Bulk Bins
BAT-001628,STR-004,SKU-0093,43,43,2025-01-28,2025-07-05,16.0,Refrigerated
BAT-001732,STR-004,SKU-0128,33,33,2025-01-28,2025-01-29,302.0,Checkout Display
BAT-002133,STR-005,SKU-0111,15,15,2025-01-28,2025-08-08,116.0,Refrigerated
BAT-000110,STR-001,SKU-0037,14,14,2025-01-29,2025-02-02,157.0,Aisle-B
BAT-001199,STR-003,SKU-0100,50,50,2025-01-29,2026-07-03,106.0,Produce Rack
BAT-001390,STR-004,SKU-0014,31,31,2025-01-29,2025-02-08,98.0,Checkout Display
BAT-001391,STR-004,SKU-0014,27,27,2025-01-29,2025-02-08,129.0,Checkout Display
BAT-001548,STR-004,SKU-0066,73,73,2025-01-29,2025-05-15,41.0,Bulk Bins
BAT-001800,STR-004,SKU-0150,31,31,2025-01-29,2025-02-03,55.5,Frozen
BAT-002230,STR-005,SKU-0144,14,14,2025-01-29,2025-03-10,129.0,Aisle-B
BAT-002412,STR-006,SKU-0054,94,94,2025-01-29,2025-11-07,98.0,Frozen
BAT-000044,STR-001,SKU-0015,14,14,2025-01-30,2025-02-04,65.0,Refrigerated
BAT-000224,STR-001,SKU-0075,19,19,2025-01-30,2025-07-08,131.0,Bulk Bins
BAT-000260,STR-001,SKU-0087,11,11,2025-01-30,2025-07-03,59.5,Produce Rack
BAT-000274,STR-001,SKU-0092,27,27,2025-01-30,2025-05-21,64.5,Bulk Bins
BAT-000275,STR-001,SKU-0092,19,19,2025-01-30,2025-05-21,64.5,Aisle-A
BAT-000453,STR-002,SKU-0001,19,19,2025-01-30,2025-02-04,58.0,Aisle-B
BAT-000493,STR-002,SKU-0015,55,55,2025-01-30,2025-02-04,98.5,Refrigerated
BAT-000660,STR-002,SKU-0070,24,24,2025-01-30,2025-06-03,82.0,Refrigerated
BAT-000778,STR-002,SKU-0110,77,77,2025-01-30,2025-11-26,214.0,Refrigerated
BAT-001440,STR-004,SKU-0030,57,57,2025-01-30,2025-02-03,58.5,Bulk Bins
BAT-001543,STR-004,SKU-0065,77,77,2025-01-30,2025-05-20,72.0,Aisle-B
BAT-001809,STR-005,SKU-0003,13,13,2025-01-30,2025-02-04,95.5,Frozen
BAT-002235,STR-005,SKU-0145,19,19,2025-01-30,2025-02-03,123.5,Produce Rack
BAT-002243,STR-005,SKU-0148,11,11,2025-01-30,2025-03-20,113.0,Aisle-B
BAT-002442,STR-006,SKU-0064,80,80,2025-01-30,2025-12-25,116.0,Refrigerated
BAT-002579,STR-006,SKU-0110,82,82,2025-01-30,2025-11-26,214.0,Frozen
BAT-000015,STR-001,SKU-0005,25,25,2025-01-31,2025-02-09,103.0,Frozen
BAT-000173,STR-001,SKU-0058,7,7,2025-01-31,2025-08-13,63.5,Frozen
BAT-000298,STR-001,SKU-0100,13,13,2025-01-31,2026-07-05,77.5,Refrigerated
BAT-000515,STR-002,SKU-0022,22,22,2025-01-31,2025-02-03,109.0,Checkout Display
BAT-000574,STR-002,SKU-0042,27,27,2025-01-31,2025-02-05,30.5,Checkout Display
BAT-000777,STR-002,SKU-0109,29,29,2025-01-31,2026-06-12,176.5,Frozen
BAT-000786,STR-002,SKU-0112,45,45,2025-01-31,2025-09-05,152.0,Aisle-A
BAT-000816,STR-002,SKU-0122,59,59,2025-01-31,2025-02-03,216.0,Bulk Bins
BAT-000990,STR-003,SKU-0030,35,35,2025-01-31,2025-02-04,58.5,Aisle-B
BAT-001100,STR-003,SKU-0067,55,55,2025-01-31,2025-03-20,117.5,Produce Rack
BAT-001124,STR-003,SKU-0075,16,16,2025-01-31,2025-07-09,131.0,Frozen
BAT-001128,STR-003,SKU-0076,27,27,2025-01-31,2025-03-15,138.0,Refrigerated
BAT-001189,STR-003,SKU-0097,34,34,2025-01-31,2026-01-06,135.0,Aisle-A
BAT-001355,STR-004,SKU-0002,19,19,2025-01-31,2025-02-06,76.0,Frozen
BAT-001457,STR-004,SKU-0036,53,53,2025-01-31,2025-02-06,177.5,Bulk Bins
BAT-001523,STR-004,SKU-0058,31,31,2025-01-31,2025-08-13,102.5,Checkout Display
BAT-001677,STR-004,SKU-0109,62,62,2025-01-31,2026-06-12,176.5,Checkout Display
BAT-001878,STR-005,SKU-0026,8,8,2025-01-31,2025-02-04,100.0,Checkout Display
BAT-001907,STR-005,SKU-0036,15,15,2025-01-31,2025-02-06,177.5,Aisle-B
BAT-001952,STR-005,SKU-0051,6,6,2025-01-31,2025-08-24,164.0,Produce Rack
BAT-002014,STR-005,SKU-0072,5,5,2025-01-31,2025-03-28,92.0,Checkout Display
BAT-002146,STR-005,SKU-0116,8,8,2025-01-31,2025-02-03,500.0,Frozen
BAT-002309,STR-006,SKU-0020,144,144,2025-01-31,2025-02-05,112.0,Checkout Display
BAT-000033,STR-001,SKU-0011,8,8,2025-02-01,2025-02-08,51.0,Frozen
BAT-000335,STR-001,SKU-0112,21,21,2025-02-01,2025-09-06,152.0,Frozen
BAT-000407,STR-001,SKU-0136,11,11,2025-02-01,2025-04-27,167.5,Produce Rack
BAT-000415,STR-001,SKU-0139,25,25,2025-02-01,2025-03-26,106.5,Refrigerated
BAT-000438,STR-001,SKU-0146,9,9,2025-02-01,2025-02-04,278.0,Produce Rack
BAT-000488,STR-002,SKU-0013,46,46,2025-02-01,2025-02-07,103.0,Checkout Display
BAT-000563,STR-002,SKU-0038,66,66,2025-02-01,2025-02-06,142.5,Bulk Bins
BAT-001059,STR-003,SKU-0053,44,44,2025-02-01,2025-09-11,163.5,Aisle-A
BAT-001396,STR-004,SKU-0016,74,74,2025-02-01,2025-02-09,110.5,Refrigerated
BAT-001558,STR-004,SKU-0070,27,27,2025-02-01,2025-06-05,134.5,Aisle-B
BAT-001607,STR-004,SKU-0086,20,20,2025-02-01,2025-07-14,62.5,Refrigerated
BAT-002045,STR-005,SKU-0082,18,18,2025-02-01,2025-07-26,38.0,Produce Rack
BAT-002361,STR-006,SKU-0037,65,65,2025-02-01,2025-02-05,157.0,Aisle-A
BAT-002420,STR-006,SKU-0057,93,93,2025-02-01,2025-12-20,150.5,Checkout Display
BAT-000024,STR-001,SKU-0008,13,13,2025-02-02,2025-02-12,37.0,Bulk Bins
BAT-000077,STR-001,SKU-0026,20,20,2025-02-02,2025-02-06,100.0,Produce Rack
BAT-000355,STR-001,SKU-0119,19,19,2025-02-02,2025-02-04,574.5,Produce Rack
BAT-000546,STR-002,SKU-0032,24,24,2025-02-02,2025-02-06,47.5,Aisle-B
BAT-000571,STR-002,SKU-0041,28,28,2025-02-02,2025-02-05,84.5,Aisle-A
BAT-000829,STR-002,SKU-0127,23,23,2025-02-02,2025-02-04,330.0,Refrigerated
BAT-000896,STR-002,SKU-0149,71,71,2025-02-02,2026-01-23,116.5,Frozen
BAT-001057,STR-003,SKU-0053,63,63,2025-02-02,2025-09-12,163.5,Bulk Bins
BAT-001491,STR-004,SKU-0047,30,30,2025-02-02,2025-02-05,176.0,Refrigerated
BAT-001863,STR-005,SKU-0021,25,25,2025-02-02,2025-02-07,78.0,Bulk Bins
BAT-002210,STR-005,SKU-0137,7,7,2025-02-02,2025-04-07,98.5,Produce Rack
BAT-002237,STR-005,SKU-0146,5,5,2025-02-02,2025-02-05,278.0,Frozen
BAT-002242,STR-005,SKU-0148,7,7,2025-02-02,2025-03-23,113.0,Checkout Display
BAT-002304,STR-006,SKU-0018,114,114,2025-02-02,2025-02-07,71.5,Aisle-B
BAT-002559,STR-006,SKU-0103,118,118,2025-02-02,2025-11-07,162.0,Produce Rack
BAT-002598,STR-006,SKU-0116,35,35,2025-02-02,2025-02-05,310.0,Refrigerated
BAT-000098,STR-001,SKU-0033,22,22,2025-02-03,2025-02-10,41.0,Checkout Display
BAT-000195,STR-001,SKU-0065,24,24,2025-02-03,2025-05-24,104.0,Refrigerated
BAT-000598,STR-002,SKU-0050,32,32,2025-02-03,2025-08-21,121.0,Frozen
BAT-001001,STR-003,SKU-0034,57,57,2025-02-03,2025-02-06,110.0,Checkout Display
BAT-001240,STR-003,SKU-0114,27,27,2025-02-03,2025-02-04,342.0,Refrigerated
BAT-001646,STR-004,SKU-0099,67,67,2025-02-03,2025-08-02,182.0,Aisle-B
BAT-001742,STR-004,SKU-0131,17,17,2025-02-03,2025-04-07,125.0,Refrigerated
BAT-001875,STR-005,SKU-0025,12,12,2025-02-03,2025-02-05,80.0,Produce Rack
BAT-002180,STR-005,SKU-0127,19,19,2025-02-03,2025-02-05,234.5,Aisle-B
BAT-002457,STR-006,SKU-0069,40,40,2025-02-03,2025-04-07,86.0,Aisle-B
BAT-002637,STR-006,SKU-0129,57,57,2025-02-03,2025-02-15,149.0,Frozen
BAT-000014,STR-001,SKU-0005,22,22,2025-02-04,2025-02-13,103.0,Checkout Display
BAT-000030,STR-001,SKU-0010,8,8,2025-02-04,2025-02-11,75.5,Produce Rack
BAT-000034,STR-001,SKU-0012,7,7,2025-02-04,2025-02-13,95.0,Checkout Display
BAT-000060,STR-001,SKU-0020,7,7,2025-02-04,2025-02-09,112.0,Frozen
BAT-000143,STR-001,SKU-0048,24,24,2025-02-04,2025-02-07,152.5,Refrigerated
BAT-000383,STR-001,SKU-0128,27,27,2025-02-04,2025-02-05,302.0,Frozen
BAT-000402,STR-001,SKU-0134,15,15,2025-02-04,2025-04-06,135.5,Produce Rack
BAT-000531,STR-002,SKU-0027,44,44,2025-02-04,2025-02-06,52.5,Frozen
BAT-000774,STR-002,SKU-0108,34,34,2025-02-04,2025-10-28,129.0,Aisle-A
BAT-001169,STR-003,SKU-0090,39,39,2025-02-04,2025-05-03,79.5,Aisle-B
BAT-001299,STR-003,SKU-0133,75,75,2025-02-04,2025-04-17,52.5,Aisle-A
BAT-001489,STR-004,SKU-0047,76,76,2025-02-04,2025-02-07,176.0,Bulk Bins
BAT-001552,STR-004,SKU-0068,42,42,2025-02-04,2025-03-31,150.0,Bulk Bins
BAT-001678,STR-004,SKU-0110,28,28,2025-02-04,2025-12-01,214.0,Produce Rack
BAT-001700,STR-004,SKU-0117,70,70,2025-02-04,2025-02-05,277.0,Frozen
BAT-001716,STR-004,SKU-0122,27,27,2025-02-04,2025-02-07,216.0,Aisle-B
BAT-001752,STR-004,SKU-0134,62,62,2025-02-04,2025-04-06,135.5,Aisle-A
BAT-002016,STR-005,SKU-0072,29,29,2025-02-04,2025-04-01,92.0,Aisle-A
BAT-002149,STR-005,SKU-0117,5,5,2025-02-04,2025-02-05,374.5,Aisle-A
BAT-002161,STR-005,SKU-0121,19,19,2025-02-04,2025-02-06,232.5,Aisle-A
BAT-002268,STR-006,SKU-0006,30,30,2025-02-04,2025-02-13,73.0,Frozen
BAT-002311,STR-006,SKU-0021,41,41,2025-02-04,2025-02-09,120.0,Refrigerated
BAT-002359,STR-006,SKU-0037,112,112,2025-02-04,2025-02-08,157.0,Produce Rack
BAT-000220,STR-001,SKU-0074,19,19,2025-02-05,2025-06-02,98.5,Bulk Bins
BAT-000420,STR-001,SKU-0140,10,10,2025-02-05,2025-04-09,173.5,Bulk Bins
BAT-000741,STR-002,SKU-0097,54,54,2025-02-05,2026-01-11,135.0,Aisle-A
BAT-001106,STR-003,SKU-0069,15,15,2025-02-05,2025-04-09,86.0,Produce Rack
BAT-001108,STR-003,SKU-0070,50,50,2025-02-05,2025-06-09,134.5,Bulk Bins
BAT-002025,STR-005,SKU-0075,16,16,2025-02-05,2025-07-14,91.5,Checkout Display
BAT-002108,STR-005,SKU-0103,20,20,2025-02-05,2025-11-10,162.0,Frozen
BAT-002330,STR-006,SKU-0027,67,67,2025-02-05,2025-02-07,52.5,Frozen
BAT-002418,STR-006,SKU-0056,133,133,2025-02-05,2025-10-16,156.5,Frozen
BAT-002496,STR-006,SKU-0082,117,117,2025-02-05,2025-07-30,38.0,Produce Rack
BAT-000068,STR-001,SKU-0023,25,25,2025-02-06,2025-02-08,94.5,Aisle-A
BAT-000302,STR-001,SKU-0101,27,27,2025-02-06,2025-10-07,176.0,Bulk Bins
BAT-000351,STR-001,SKU-0117,25,25,2025-02-06,2025-02-07,374.5,Checkout Display
BAT-000365,STR-001,SKU-0122,5,5,2025-02-06,2025-02-09,147.0,Frozen
BAT-000657,STR-002,SKU-0069,24,24,2025-02-06,2025-04-10,86.0,Aisle-A
BAT-000721,STR-002,SKU-0091,18,18,2025-02-06,2025-05-16,56.0,Frozen
BAT-000756,STR-002,SKU-0102,33,33,2025-02-06,2026-01-19,176.5,Aisle-A
BAT-001174,STR-003,SKU-0092,62,62,2025-02-06,2025-05-28,64.5,Bulk Bins
BAT-001526,STR-004,SKU-0059,26,26,2025-02-06,2026-01-01,121.0,Bulk Bins
BAT-001533,STR-004,SKU-0061,37,37,2025-02-06,2025-09-21,139.5,Aisle-A
BAT-001683,STR-004,SKU-0111,50,50,2025-02-06,2025-08-17,116.0,Bulk Bins
BAT-001802,STR-005,SKU-0001,13,13,2025-02-06,2025-02-11,58.0,Frozen
BAT-002138,STR-005,SKU-0113,30,30,2025-02-06,2025-02-07,411.0,Refrigerated
BAT-002676,STR-006,SKU-0142,125,125,2025-02-06,2025-02-24,132.0,Produce Rack
BAT-000052,STR-001,SKU-0018,22,22,2025-02-07,2025-02-12,71.5,Aisle-A
BAT-000159,STR-001,SKU-0053,12,12,2025-02-07,2025-09-17,163.5,Aisle-A
BAT-000232,STR-001,SKU-0078,9,9,2025-02-07,2025-05-15,48.0,Frozen
